SZN,SLPR_ID,PLAYER NAME,POS,AGE,TM,PRK_PPR,PRK_0.5P,PRK_STD,FPT_PPR,FPTS_0.5,FPTS_STD,GM_ACTV,GM_P,GM,TM_SNP,SNP,FUM,CMP PCT,paAY,paATT,CMP,pa1D,INC,INT,paRTG,pa.ruYDS,SAC,paTD,paYDS,paYPA,paYPC,REC,recAY,DRP,rec1D,recTD,TGT,YAC,recYDS,YPR,YPT,CAR,BTKL,ru1D,ru.recYDS,ruTD,YCO,ruYDS,YPC,SNP%,MTF,YCO/A,MTF/A,ruIMP,ELU,IMP,OPP,IMP/OPP,IMP/G,RR,TS%,YPRR,pIMP,pIMP/A,TTT,DP%,PRS%,AYA,1DRR,DB,YDS(t),VS,vsRK,INJ,PROJ,FPOE
1,12493,Oronde Gadsden,TE,22.2,LAC,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs KC,31,DNP,DNP,DNP
1,7567,Kenneth Gainwell,RB,26.5,PIT,37.0,38,41,6.3,4.8,3.3,1,1,0,56,30,1,0.0%,0,0,0,0,0,0,0.00,19,0,0,0,0.00,0.00,3,-10,0,0,0,4,14,4,1.3,1.0,7,1,1,23,0,15,19,2.71,53.6%,0,2.20,0.000,1,0.220,1,11,0.091,1.0,NA,13.3%,NA,0,NA,NA,NA,NA,NA,NA,NA,23,@ NYJ,9,·,4.6,1.7
1,19,Joe Flacco,QB,40.7,CLE,19.0,19,19,14.2,14.2,14.2,1,1,1,76,76,0,68.9%,117,45,31,12,14,2,75.20,296,2,1,290,6.44,9.35,0,0,0,0,0,0,0,0,0.0,0.0,2,0,1,6,0,NA,6,3,100.0%,NA,NA,NA,1,NA,14,47,NA,NA,NA,NA,NA,13,28.9%,2.80,2.2%,35.4%,5.2,NA,48,296,vs CIN,7,·,19.5,-5.3
1,10235,Roschon Johnson,RB,24.6,CHI,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs MIN,15,OUT,OUT,OUT
1,1426,DeAndre Hopkins,WR,33.3,BAL,33.0,24,24,11.5,10.5,9.5,1,1,0,51,18,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,33,0,0,1,2,2,35,17.5,17.5,0,0,0,35,0,NA,0,0,35.3%,NA,NA,NA,0,NA,1,2,0.500,1.0,11,10.5%,3.18,0,NA,NA,NA,NA,NA,0.000,NA,35,@ BUF,20,·,5.5,6.0
1,11581,MarShawn Lloyd,RB,24.7,GB,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs DET,26,IR,IR,IR
1,11557,Joe Milton,QB,25.5,DAL,999.0,999,999,0,0,0,1,0,0,61,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ PHI,16,DNP,DNP,DNP
1,8119,Jahan Dotson,WR,25.5,PHI,43.0,42,37,8.9,7.4,5.9,1,1,1,63,29,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,48,0,1,0,3,11,59,19.7,19.7,0,0,0,59,0,NA,0,0,46.0%,NA,NA,NA,0,NA,1,3,0.333,1.0,15,13.0%,3.93,0,NA,NA,NA,NA,NA,0.067,NA,59,vs DAL,1,·,3.0,5.9
1,10219,Chris Rodriguez,RB,25.0,WAS,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs NYG,6,DNP,DNP,DNP
1,9481,Luke Musgrave,TE,25.0,GB,54.0,54,54,1.4,0.9,0.4,1,1,1,48,17,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,1,0,0,0,1,3,4,4.0,4.0,0,0,0,4,0,NA,0,0,35.4%,NA,NA,NA,0,NA,0,1,0.000,0.0,2,4.5%,2.00,0,NA,NA,NA,NA,NA,0.000,NA,4,vs DET,18,·,3.1,-1.7
1,12511,Will Howard,QB,24.0,PIT,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ NYJ,6,IR,IR,IR
1,12482,Savion Williams,WR,23.8,GB,112.0,113,114,1.1,0.6,0.1,1,1,0,48,3,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,-3,0,0,0,1,4,1,1.0,1.0,0,0,0,1,0,NA,0,0,6.3%,NA,NA,NA,0,NA,0,1,0.000,0.0,1,4.5%,1.00,0,NA,NA,NA,NA,NA,0.000,NA,1,vs DET,6,·,1.0,0.1
1,10226,Andrei Iosivas,WR,25.9,CIN,999.0,999,999,0,0,0,1,1,0,52,34,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,65.4%,NA,NA,NA,0,NA,0,0,NA,0.0,17,0.0%,0.00,0,NA,NA,NA,NA,NA,0.000,NA,0,@ CLE,8,·,5.1,-5.1
1,11603,AJ Barner,TE,23.4,SEA,57.0,57,57,1.2,0.7,0.2,1,1,1,52,44,0,0.0%,0,0,0,0,0,0,0.00,2,0,0,0,0.00,0.00,1,0,0,0,0,2,0,0,0.0,0.0,1,0,1,2,0,NA,2,2,84.6%,NA,NA,NA,1,NA,1,3,0.333,1.0,16,8.7%,0.00,0,NA,NA,NA,NA,NA,0.000,NA,2,vs SF,3,·,5.9,-4.7
1,12523,Jimmy Horn,WR,23.0,CAR,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ JAX,24,DNP,DNP,DNP
1,5857,Noah Fant,TE,27.8,CIN,9.0,7,5,12.6,10.6,8.6,1,1,1,52,26,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,4,6,1,1,1,5,20,26,6.5,5.2,0,0,0,26,0,NA,0,0,50.0%,NA,NA,NA,0,NA,2,5,0.400,2.0,12,21.7%,2.17,0,NA,NA,NA,NA,NA,0.083,NA,26,@ CLE,19,·,3.3,9.3
1,1689,Adam Thielen,WR,35.1,MIN,98.0,91,81,2,2,2,1,1,0,56,32,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,57.1%,NA,NA,NA,0,NA,0,1,0.000,0.0,16,5.0%,0.00,0,NA,NA,NA,NA,NA,0.000,NA,0,@ CHI,23,·,9.4,-7.4
1,12502,Gunnar Helm,TE,23.0,TEN,41.0,41,39,2.6,2.1,1.6,1,1,1,57,23,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,16,0,1,0,2,0,16,16.0,8.0,0,0,0,16,0,NA,0,0,40.4%,NA,NA,NA,0,NA,1,2,0.500,1.0,6,7.1%,2.67,0,NA,NA,NA,NA,NA,0.167,NA,16,@ DEN,24,·,3.0,-0.4
1,7828,Noah Gray,TE,26.4,KC,56.0,56,56,1.3,0.8,0.3,1,1,0,61,25,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,3,0,0,0,1,0,3,3.0,3.0,0,0,0,3,0,NA,0,0,41.0%,NA,NA,NA,0,NA,0,1,0.000,0.0,13,2.6%,0.23,0,NA,NA,NA,NA,NA,0.000,NA,3,@ LAC,26,·,3.9,-2.6
1,9487,Parker Washington,WR,23.5,JAX,999.0,999,999,0,0,0,1,1,0,66,17,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,25.8%,NA,NA,NA,0,NA,0,0,NA,0.0,6,0.0%,0.00,0,NA,NA,NA,NA,NA,0.000,NA,0,vs CAR,29,·,3.7,-3.7
1,5995,Justice Hill,RB,27.8,BAL,81.0,82,82,-0.1,-0.6,-1.1,1,1,0,51,23,1,0.0%,0,0,0,0,0,0,0.00,-14,0,0,0,0.00,0.00,1,-1,0,1,0,2,4,3,3.0,1.5,2,0,0,-11,0,NA,-14,-7,45.1%,NA,NA,NA,0,NA,1,4,0.250,1.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,-11,@ BUF,13,·,5.2,-5.3
1,4098,Kareem Hunt,RB,30.1,KC,44.0,45,46,4.6,3.6,2.6,1,1,0,61,23,0,0.0%,0,0,0,0,0,0,0.00,16,0,0,0,0.00,0.00,2,-2,0,1,0,3,12,10,5.0,3.3,5,0,2,26,0,14,16,3.2,37.7%,1,2.70,0.200,2,0.470,3,8,0.375,3.0,NA,7.7%,NA,0,NA,NA,NA,NA,NA,NA,NA,26,@ LAC,25,·,6.3,-1.7
1,11571,Isaiah Davis,RB,23.6,NYJ,62.0,57,52,1.8,1.8,1.8,1,1,0,64,8,0,0.0%,0,0,0,0,0,0,0.00,18,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,2,1,0,18,0,9,18,9,12.5%,2,4.50,1.000,0,1.450,0,2,0.000,0.0,NA,0.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,18,vs PIT,23,·,1.1,0.7
1,12542,Efton Chism,WR,23.9,NE,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs LV,4,OUT,OUT,OUT
1,11623,Jordan Whittington,WR,25.0,LAR,117.0,114,107,0.5,0.5,0.5,1,1,0,60,30,0,0.0%,0,0,0,0,0,0,0.00,5,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,5,0,NA,5,5,50.0%,NA,NA,NA,0,NA,0,1,0.000,0.0,10,0.0%,0.00,0,NA,NA,NA,NA,NA,0.000,NA,5,vs HOU,26,·,4.1,-3.6
1,5906,Dawson Knox,TE,28.8,BUF,33.0,34,35,4,3,2,1,1,1,85,48,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,3,0,1,0,2,17,20,10.0,10.0,0,0,0,20,0,NA,0,0,56.5%,NA,NA,NA,0,NA,1,2,0.500,1.0,17,4.3%,1.18,0,NA,NA,NA,NA,NA,0.059,NA,20,vs BAL,10,·,2.7,1.3
1,8129,Dameon Pierce,RB,25.6,HOU,74.0,74,70,0.5,0.5,0.5,1,1,0,63,7,0,0.0%,0,0,0,0,0,0,0.00,5,0,0,0,0.00,0.00,0,0,1,0,0,1,0,0,0.0,0.0,3,0,0,5,0,NA,5,1.67,11.1%,NA,NA,NA,0,NA,0,4,0.000,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,5,@ LAR,30,·,4.7,-4.2
1,7596,Elijah Moore,WR,25.5,BUF,97.0,97,96,2.1,1.6,1.1,1,1,0,85,12,0,0.0%,0,0,0,0,0,0,0.00,8,0,0,0,0.00,0.00,1,3,0,0,0,1,0,3,3.0,3.0,1,0,1,11,0,NA,8,8,14.1%,NA,NA,NA,1,NA,1,2,0.500,1.0,7,2.2%,0.43,0,NA,NA,NA,NA,NA,0.000,NA,11,vs BAL,2,OUT,1.5,0.6
1,4993,Mike Gesicki,TE,30.0,CIN,42.0,43,42,2.4,1.9,1.4,1,1,0,52,16,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,14,0,1,0,3,0,14,14.0,4.7,0,0,0,14,0,NA,0,0,30.8%,NA,NA,NA,0,NA,1,3,0.333,1.0,8,13.0%,1.75,0,NA,NA,NA,NA,NA,0.125,NA,14,@ CLE,19,·,7.4,-5.0
1,10218,Xavier Hutchinson,WR,25.3,HOU,64.0,62,57,5.5,4.5,3.5,1,1,0,63,43,0,0.0%,0,0,0,0,0,0,0.00,5,0,0,0,0.00,0.00,2,29,0,1,0,2,1,30,15.0,15.0,1,0,1,35,0,NA,5,5,68.3%,NA,NA,NA,1,NA,2,3,0.667,2.0,21,7.4%,1.43,0,NA,NA,NA,NA,NA,0.048,NA,35,@ LAR,12,·,3.9,1.6
1,12540,Chimere Dike,WR,23.8,TEN,114.0,107,99,0.9,0.9,0.9,1,1,0,57,10,0,0.0%,0,0,0,0,0,0,0.00,9,0,0,0,0.00,0.00,0,0,0,0,0,1,0,0,0.0,0.0,1,1,0,9,0,NA,9,9,17.5%,NA,NA,NA,0,NA,0,2,0.000,0.0,5,3.6%,0.00,0,NA,NA,NA,NA,NA,0.000,NA,9,@ DEN,27,·,1.8,-0.9
1,11650,Luke McCaffrey,WR,24.4,WAS,999.0,999,999,0,0,0,1,1,0,70,5,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,7.1%,NA,NA,NA,0,NA,0,0,NA,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs NYG,3,·,0.6,-0.6
1,6149,Darius Slayton,WR,28.7,NYG,999.0,999,999,0,0,0,1,1,1,68,66,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,97.1%,NA,NA,NA,0,NA,0,1,0.000,0.0,38,2.7%,0.00,0,NA,NA,NA,NA,NA,0.000,NA,0,@ WAS,10,Q,6.4,-6.4
1,12500,Quinn Ewers,QB,22.3,MIA,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ IND,22,OUT,OUT,OUT
1,12485,Tez Johnson,WR,23.3,TB,999.0,999,999,0,0,0,1,1,0,58,8,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,13.8%,NA,NA,NA,0,NA,0,1,0.000,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ ATL,30,·,2.2,-2.2
1,11640,Jermaine Burton,WR,24.2,CIN,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ CLE,8,OUT,OUT,OUT
1,9497,Jalin Hyatt,WR,24.0,NYG,999.0,999,999,0,0,0,1,0,0,68,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ WAS,10,·,0.8,-0.8
1,8117,Jalen Tolbert,WR,26.6,DAL,113.0,115,999,1,0.5,0,1,1,1,61,27,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,-3,0,0,0,2,3,0,0.0,0.0,0,0,0,0,0,NA,0,0,44.3%,NA,NA,NA,0,NA,0,2,0.000,0.0,17,5.9%,0.00,0,NA,NA,NA,NA,NA,0.000,NA,0,@ PHI,15,·,3.5,-2.5
1,12496,Tai Felton,WR,22.5,MIN,999.0,999,999,0,0,0,1,1,0,56,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ CHI,23,·,1.4,-1.4
1,5096,Ray-Ray McCloud,WR,28.9,ATL,52.0,47,47,8.1,6.6,5.1,1,1,0,76,55,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,27,0,3,0,5,24,51,17.0,10.2,0,0,0,51,0,NA,0,0,72.4%,NA,NA,NA,0,NA,3,5,0.600,3.0,34,11.9%,1.50,0,NA,NA,NA,NA,NA,0.088,NA,51,vs TB,16,·,8.3,-0.2
1,7562,Tutu Atwell,WR,25.9,LAR,109.0,109,110,1.4,0.9,0.4,1,1,1,60,25,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,4,0,0,0,1,0,4,4.0,4.0,0,0,0,4,0,NA,0,0,41.7%,NA,NA,NA,0,NA,0,1,0.000,0.0,19,3.4%,0.21,0,NA,NA,NA,NA,NA,0.000,NA,4,vs HOU,26,·,3.5,-2.1
1,6151,Miles Sanders,RB,28.4,DAL,46.0,46,42,4,3.5,3,1,1,0,61,11,1,0.0%,0,0,0,0,0,0,0.00,53,0,0,0,0.00,0.00,1,-5,0,0,0,1,2,-3,-3.0,-3.0,4,0,1,50,0,47,53,13.25,18.0%,2,11.80,0.500,1,1.680,1,5,0.200,1.0,NA,2.9%,NA,0,NA,NA,NA,NA,NA,NA,NA,50,@ PHI,8,OUT,2.5,1.5
1,11834,Devaughn Vele,WR,27.8,NO,92.0,93,89,2.3,1.8,1.3,1,1,0,75,17,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,13,0,1,0,2,0,13,13.0,6.5,0,0,0,13,0,NA,0,0,22.7%,NA,NA,NA,0,NA,1,2,0.500,1.0,8,4.3%,1.63,0,NA,NA,NA,NA,NA,0.125,NA,13,vs ARI,14,·,6.4,-4.1
1,8147,John Metchie,WR,25.2,PHI,999.0,999,999,0,0,0,1,1,0,63,1,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,1.6%,NA,NA,NA,0,NA,0,0,NA,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs DAL,1,·,0.5,-0.5
1,3161,Carson Wentz,QB,32.7,MIN,999.0,999,999,0,0,0,1,0,0,56,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ CHI,15,Q,Q,Q
1,11435,Emanuel Wilson,RB,26.4,GB,75.0,75,72,0.4,0.4,0.4,1,1,0,48,2,0,0.0%,0,0,0,0,0,0,0.00,4,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,4,0,NA,4,4,4.2%,NA,NA,NA,0,NA,0,1,0.000,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,4,vs DET,26,·,5.1,-4.7
1,5955,Hunter Renfrow,WR,29.7,CAR,90.0,90,95,3.1,2.1,1.1,1,1,0,64,42,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,11,0,2,0,6,0,11,5.5,1.8,0,0,0,11,0,NA,0,0,65.6%,NA,NA,NA,0,NA,2,6,0.333,2.0,29,17.1%,0.38,0,NA,NA,NA,NA,NA,0.069,NA,11,@ JAX,24,·,4.5,-1.4
1,12516,Kalel Mullings,RB,23.0,TEN,999.0,999,999,0,0,0,1,1,0,57,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ DEN,19,IR,1.7,-1.7
1,6271,Olamide Zaccheaus,WR,28.2,CHI,50.0,52,51,8.2,6.2,4.2,1,1,1,67,30,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,4,21,0,2,0,7,21,42,10.5,6.0,0,0,0,42,0,NA,0,0,44.8%,NA,NA,NA,0,NA,2,7,0.286,2.0,22,20.0%,1.91,0,NA,NA,NA,NA,NA,0.091,NA,42,vs MIN,32,·,4.5,3.7
1,4040,JuJu Smith-Schuster,WR,28.8,KC,36.0,38,41,10.5,8,5.5,1,1,1,61,49,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,5,29,0,1,0,5,26,55,11.0,11.0,0,0,0,55,0,NA,0,0,80.3%,NA,NA,NA,0,NA,1,5,0.200,1.0,30,12.8%,1.83,0,NA,NA,NA,NA,NA,0.033,NA,55,@ LAC,25,·,4.3,6.2
1,12472,Raheim Sanders,RB,23.3,CLE,36.0,35,31,6.3,6.3,6.3,1,1,0,76,3,0,0.0%,0,0,0,0,0,0,0.00,3,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,3,0,1,3,1,16,3,1,3.9%,0,5.20,0.000,2,0.520,2,3,0.667,2.0,NA,0.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,3,vs CIN,1,OUT,0.4,5.9
1,9492,Trey Palmer,WR,24.4,NO,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs ARI,14,IR,IR,IR
1,12462,Damien Martinez,RB,21.6,SEA,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs SF,14,DNP,DNP,DNP
1,11629,Devontez Walker,WR,24.2,BAL,999.0,999,999,0,0,0,1,1,0,51,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ BUF,20,·,1.0,-1.0
1,6039,Ty Johnson,RB,28.0,BUF,56.0,51,48,2.4,2.4,2.4,1,1,0,85,28,0,0.0%,0,0,0,0,0,0,0.00,24,0,0,0,0.00,0.00,0,0,1,0,0,2,0,0,0.0,0.0,2,0,1,24,0,8,24,12,32.9%,1,4.00,0.500,1,0.900,1,4,0.250,1.0,NA,4.3%,NA,0,NA,NA,NA,NA,NA,NA,NA,24,vs BAL,2,·,3.9,-1.5
1,11821,Tahj Washington,WR,24.3,MIA,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ IND,5,DNP,DNP,DNP
1,8161,Malik Willis,QB,26.3,GB,999.0,999,999,0,0,0,1,0,0,48,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs DET,11,DNP,DNP,DNP
1,11616,Jacob Cowing,WR,24.6,SF,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ SEA,17,IR,IR,IR
1,11439,Jaleel McLaughlin,RB,25.0,DEN,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs TEN,3,OUT,OUT,OUT
1,8698,Jake Tonges,TE,26.2,SF,16.0,14,12,10.5,9,7.5,1,1,0,76,30,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,9,0,1,1,3,6,15,5.0,5.0,0,0,0,15,0,NA,0,0,39.5%,NA,NA,NA,0,NA,2,3,0.667,2.0,15,8.6%,1.00,0,NA,NA,NA,NA,NA,0.067,NA,15,@ SEA,15,DNP,DNP,DNP
1,2306,Jameis Winston,QB,31.7,NYG,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ WAS,8,OUT,OUT,OUT
1,12520,Xavier Restrepo,WR,23.4,TEN,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ DEN,27,DNP,DNP,DNP
